gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,30.3,18.8,No
Male,1,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,109.51,137.09152900836563,No
Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,103.76,23.454529349836065,No
Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),118.75,4037.071645537145,Yes
Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,103.59,3301.3764313227566,Yes
Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.56,594.882662442881,No
Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,118.75,4360.816186379653,Yes
Female,0,No,No,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,80.48,3749.794122767884,No
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,132.9576770846544,No
Female,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,1131.741540955375,Yes
Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.89,53.097100627036966,No
Male,1,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),118.75,575.02930366495,No
Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.07,2553.144900147937,No
Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,111.85,1605.9902491497648,No
Male,0,Yes,No,40,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,49.22,343.96923117310416,No
Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.76,18.8,No
Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.15,18.8,No
Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.91,2634.8339939338553,Yes
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),118.75,8684.8,No
Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.39,18.8,No
Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,3511.195063617296,No
Male,0,No,No,8,Yes,No,No,Yes,Yes,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),30.45,67.22228715491065,No
Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.11,1301.564744306122,No
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.07,1527.684346358266,No
Female,0,Yes,No,67,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),118.41,663.7590937826475,No
Female,0,No,No,68,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.94,637.8074840415964,Yes
Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,8684.8,No
Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.94,632.78893883882,No
Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.83,18.8,No
Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),108.44,349.77817988244635,No
Female,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,68.92,7460.479962121437,No
Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.82,18.8,No
Female,0,Yes,No,8,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.96,4103.837756332225,Yes
Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.75,8419.374717820278,No
Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.64,18.8,No
Male,0,No,Yes,33,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),100.72,155.85856306524678,No
Female,1,Yes,No,4,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),100.51,5118.701944546964,No
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,One year,Yes,Electronic check,87.56,409.1896790117004,No
Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.99,18.8,No
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,18.8,No
Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.27,4810.731246655856,No
Female,1,No,No,23,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.57,2000.3497982884978,Yes
Male,0,No,No,17,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,54.55,18.8,Yes
Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),102.91,762.0398109998224,No
Female,0,No,Yes,26,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),107.66,2595.612641091619,No
Female,1,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.97,5966.697590199842,Yes
Female,0,Yes,No,70,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.02,8684.8,Yes
Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),53.6,8165.5637310723,Yes
Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.03,372.5795981757878,No
Male,0,Yes,Yes,20,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.21,545.7337009697063,No
Male,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.0,5097.717388442046,No
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,118.75,1375.4078881119772,No
Female,0,No,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.18,5137.860200785515,No
Female,1,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.68,1039.0625989920018,Yes
Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.26,237.1935936769017,No
Female,0,Yes,Yes,72,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),97.95,451.3803670591209,No
Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,4305.316309642811,No
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.75,8684.8,No
Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,97.34,18.8,Yes
Female,0,Yes,No,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.0,5766.17399949577,No
Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.38,18.8,No
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.13,7188.828014824032,No
Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),117.41,3859.404481879054,No
Male,0,No,Yes,57,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,75.87,335.0233317110548,No
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,107.9,18.8,No
Female,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,107.48,5549.091028990687,Yes
Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),117.68,8684.8,No
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,109.42,8684.8,No
Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.36,399.3144341220876,No
Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,86.7,135.70831964952288,Yes
Female,0,No,Yes,4,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),111.36,18.8,No
Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.16,18.8,No
Male,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.75,750.8601344547641,No
Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.45,18.8,No
Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,107.38,7475.249344986529,No
Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,90.54,194.93818479032896,No
Male,0,Yes,No,60,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.31,2943.1239383909146,Yes
Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,102.16,7303.993032569493,No
Male,1,No,No,7,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.91,18.8,No
Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.47,18.8,No
Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,118.75,1702.630021822565,No
Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.92,1612.8629770589805,No
Male,0,No,Yes,13,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),89.72,4668.855777337787,No
Male,0,Yes,Yes,59,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),27.95,18.8,No
Male,0,No,Yes,72,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,53.72,7080.06368452204,No
Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,18.8,Yes
Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,118.75,7496.023654117005,No
Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,18.8,No
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),31.53,18.8,No
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,118.75,8684.8,No
Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,107.78,2691.6715110784817,No
Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.97,1188.5959166023626,Yes
Male,0,No,Yes,13,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,18.8,No
Male,0,Yes,Yes,40,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),114.76,6014.071901416447,No
Male,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,118.75,5499.172281061716,Yes
Male,1,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.83,3019.4119745394596,No
Male,0,No,Yes,64,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.21,581.695349143446,No
Male,0,No,No,6,No,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,105.82,4436.186418173695,Yes
Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),113.2,89.82983301911331,No
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.18,18.8,Yes
Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,114.18,1166.4580321612043,No
Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),62.81,285.3011869212055,Yes
Male,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),118.23,18.8,No
Female,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.96,6449.714908163436,No
Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.58,50.85557922289763,No
Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.51,18.8,No
Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75,8684.8,No
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,41.1,6447.00456601129,No
Male,1,No,No,72,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.44,7791.858746078213,Yes
Male,0,Yes,Yes,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),96.32,4783.776591536278,No
Male,0,No,No,36,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,32.89,2167.471319590645,Yes
Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.27,8684.8,Yes
Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.19,18.8,No
Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,93.11,80.48854500250722,No
Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,18.25,18.8,Yes
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,70.73,8684.8,No
Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.26,215.1460670866381,No
Male,1,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.8,18.8,Yes
Male,1,No,No,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.57,5197.844068443821,No
Male,0,Yes,Yes,1,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),118.75,3304.154457994437,No
Male,0,Yes,Yes,32,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.39,700.1404740896822,No
Male,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),19.48,18.8,Yes
Female,0,No,No,62,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,95.22,559.2227126647551,Yes
Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.26,18.8,No
Female,0,No,Yes,72,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75,18.8,No
Male,1,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,87.24,633.6661094129212,No
Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),60.51,18.8,No
Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.45,5457.053885896547,No
Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.89,18.8,No
Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.07,94.16321901766752,No
Male,0,No,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),118.11,294.6555775820273,No
Male,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),28.97,1653.7449828281324,No
Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.88,18.8,No
Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),56.76,1009.6289087459704,No
Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,76.17,3021.163171300211,Yes
Male,0,Yes,Yes,8,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.41,2059.1297201749207,No
Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,117.43,265.4326189682597,No
Female,0,Yes,No,72,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,1171.2550380583975,No
Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,18.8,No
Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.5,372.2497289608566,No
Female,1,No,No,68,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,88.68,378.2119791640717,Yes
Female,0,No,Yes,69,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,48.53,3490.9801119604977,No
Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.73,18.8,No
Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.82,575.1182329692681,No
Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.64,5748.685763486831,No
Female,0,Yes,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),99.73,7262.505026746583,No
Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.33,18.8,No
Male,1,No,No,22,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,102.41,367.86561799186256,Yes
Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),70.0,18.8,Yes
Female,1,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,74.75,8684.8,No
Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.45,18.8,No
Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.23,18.8,No
Female,1,No,Yes,2,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,104.98,6993.542694810102,No
Male,0,Yes,Yes,50,Yes,No,No,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),31.36,18.8,No
Female,0,Yes,No,0,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,19.5,647.5446310904907,No
Male,0,No,No,4,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,40.58,289.2864651873153,Yes
Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.81,18.8,No
Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,95.71,18.8,No
Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),31.24,920.1528509182881,No
Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.08,18.8,No
Male,1,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,118.75,4567.027281391523,No
Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,448.7350317195628,No
Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,69.35,3498.9852074187247,No
Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.59,104.23743981327365,No
Male,0,Yes,No,54,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,115.19,526.8194135137333,No
Male,0,Yes,Yes,10,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,No,Mailed check,25.34,399.6902040643748,No
Female,0,No,No,0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,44.35,1431.110293151813,Yes
Male,0,Yes,Yes,72,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.89,277.0820993552679,No
Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.78,18.8,No
Male,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.47,18.8,No
Female,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.36,6155.127034060126,Yes
Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.01,18.8,No
Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.75,2824.884864381581,No
Male,1,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.59,98.59231799900529,Yes
Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.54,18.8,No
Male,0,Yes,No,12,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),118.75,18.8,No
Male,0,No,No,0,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,55.2,2764.8149130475367,No
Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.31,2391.920186863289,No
Male,0,Yes,No,5,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,58.7,4179.46171537251,No
Male,0,Yes,No,8,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.31,577.820110471288,Yes
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,118.75,6896.297669191136,No
